Etc/UTC,Open,High,Low,Close,Volume
2020-02-11T20:16:00+00:00,10230.6,10232.4,10228.8,10228.8,870000
2020-02-11T20:17:00+00:00,10228.7,10230.2,10228.6,10230.1,502500
2020-02-11T20:18:00+00:00,10229.6,10229.7,10217.7,10218.3,1080410
2020-02-11T20:19:00+00:00,10218.3,10221.7,10216.7,10218.9,651037
2020-02-11T20:20:00+00:00,10218.9,10220,10218,10219.1,635259
2020-02-11T20:21:00+00:00,10219,10221.5,10217.1,10217.2,570000
2020-02-11T20:22:00+00:00,10217.3,10217.3,10205.7,10207.2,773234
2020-02-11T20:23:00+00:00,10206.9,10207.3,10203,10204.8,556944
2020-02-11T20:24:00+00:00,10204.8,10204.8,10200.8,10200.8,510151
2020-02-11T20:25:00+00:00,10200.8,10206,10199.7,10205.7,738018
2020-02-11T20:26:00+00:00,10205.8,10217.5,10205.8,10217.4,855000
2020-02-11T20:27:00+00:00,10217.7,10223.1,10217.7,10220.9,847500
2020-02-11T20:28:00+00:00,10221,10221.4,10219.3,10221.4,615000
2020-02-11T20:29:00+00:00,10221.6,10222.3,10215.6,10215.6,870000
2020-02-11T20:30:00+00:00,10215.1,10215.1,10208.7,10208.7,244725
2020-02-11T20:31:00+00:00,10209.1,10211.9,10208.5,10211.9,283234
2020-02-11T20:32:00+00:00,10212,10212.2,10210.8,10212,690000
2020-02-11T20:33:00+00:00,10212.1,10219.7,10210.8,10217.7,825000
2020-02-11T20:34:00+00:00,10217.8,10218.1,10212.3,10212.5,485194
2020-02-11T20:35:00+00:00,10212.5,10217.9,10212.5,10217.9,952500
2020-02-11T20:36:00+00:00,10217.8,10219,10213.5,10213.6,652500
2020-02-11T20:37:00+00:00,10213.5,10218.4,10212.3,10218.4,630000
